analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;courses.id;dateCourse;competitions.nom;longueurBassin;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
564;388;Nicolas;GARCIA SAIZ;m;20020618;ESP;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,27;119,06;0,63;0,63;0,76;2
565;454;Ryan;MURPHY;m;19950702;USA;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,26;114,15;0,54;0,54;0,69;3
566;246;Evgeny;RYLOV;m;19960923;RUS;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,27;113,27;0,54;0,54;0,72;4
567;247;Luke;GREENBANK;m;19970917;GBR;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,28;114,72;0,61;0,61;0,73;5
568;257;Adam;TELEGDY;m;19951101;HUN;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,26;116,15;0,65;0,65;0,73;6
569;446;Bryce;MEFFORD;m;19981003;USA;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,27;115,49;0,57;0,57;0,76;7
570;414;Ryosuke;IRIE;m;19900124;JPN;;138;20210730;JO 2021 TOKYO;50;200;Dos;Finale;8,29;117,32;0,54;0,54;0,65;8
555;266;Federica;PELLEGRINI;f;19880805;ITA;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,94;115,91;0,71;0,71;0,95;1
556;50;Barbora;SEEMANOVA;f;20000401;CZE;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,95;115,45;0,63;0,63;0,96;2
557;430;Kathleen;LEDECKY;f;20070317;USA;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,98;115,21;0,62;0,62;0,95;3
558;490;Ariarne;TITMUS;f;20000907;AUS;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,94;113,5;0,71;0,71;0,98;4
559;403;Siobhan Bernadette;HAUGHEY;f;19971231;HKG;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,95;113,92;0,72;0,72;1,02;5
560;503;Junxuan;YANG;f;20020126;CHN;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,98;115,01;0,66;0,66;0,93;6
561;333;Penny;OLEKSIAK;f;20000613;CAN;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,95;114,7;0,69;0,69;0,93;7
562;499;Madison;WILSON;f;19940531;AUS;;139;20210728;JO 2021 TOKYO;50;200;Nage Libre;Finale;5,96;116,39;0,75;0,75;1,03;8
547;217;David;POPOVICI;m;20040915;ROU;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,95;104,68;0,68;0,68;0,99;1
548;270;Martin;MALYUTIN;m;19990705;RUS;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,97;105,01;0,7;0,7;1,09;2
549;272;Danas;RAPSYS;m;19950521;LTU;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,96;105,78;0,65;0,65;0,87;3
550;271;Duncan W;SCOTT;m;19970506;GBR;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,96;104,26;0,66;0,66;1,01;4
551;477;Kieran;SMITH;m;20000520;USA;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,96;105,12;0,69;0,69;0,95;5
552;221;Thomas;DEAN;m;20000502;GBR;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,97;104,22;0,64;0,64;0,94;6
553;347;Sunwoo;HWANG;m;20030521;KOR;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,97;105,26;0,58;0,58;0,94;7
554;470;Fernando;SCHEFFER;m;19980406;BRA;;140;20210727;JO 2021 TOKYO;50;200;Nage Libre;Finale;7,97;104,66;0,66;0,66;0,96;8
539;235;Svetlana;CHIMROVA;f;19960415;RUS;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,55;127,7;0,72;0,72;0,97;1
540;504;Liyan;YU;f;20000601;CHN;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,59;127,85;0,61;0,61;0,9;2
541;418;Boglarka;KAPAS;f;19930422;HUN;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,57;126,53;0,68;0,68;1,04;3
542;312;Yufei;ZHANG;f;19980419;CHN;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,62;123,86;0,6;0,6;0,87;4
543;331;Hali;FLICKINGER;f;19940707;USA;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,59;125,65;0,7;0,7;0,94;5
544;479;Regan;SMITH;f;20020209;USA;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,55;125,3;0,7;0,7;0,98;6
545;314;Brianna;THROSSEL;f;19960210;AUS;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,55;129,48;0,72;0,72;0,99;7
546;488;Alys Margaret;THOMAS;f;19901010;GBR;;141;20210729;JO 2021 TOKYO;50;200;Papillon;Finale;3,57;127,9;0,72;0,72;0,99;8
531;368;Krzysztof;CHMIELEWSKI;m;20040608;POL;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,82;115,88;0,63;0,63;1,01;1
532;252;Tamas;KENDERESI;m;19961213;HUN;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,84;114,52;0,68;0,68;1;2
533;428;Chad;LE CLOS;m;19920412;RSA;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,85;114,93;0,59;0,59;0,92;3
534;242;Kristof;MILAK;m;20000220;HUN;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,84;111,25;0,66;0,66;0,98;4
535;376;Leonardo;DE DEUS;m;19910118;BRA;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,85;115,19;0,66;0,66;0,93;5
536;245;Federico;BURDISSO;m;20010920;ITA;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,83;114,45;0,66;0,66;0,96;6
537;358;Gunnar;BENTZ;m;19960103;USA;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,9;115,46;0,7;0,7;0,83;7
538;409;Tomoru;HONDA;m;20011231;JPN;;142;20210728;JO 2021 TOKYO;50;200;Papillon;Finale;4,85;113,73;0,62;0,62;0,9;8
516;450;Jake;MITCHELL;m;20011222;USA;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;225,39;0,69;0,69;-1;1
517;445;Jack;MCLOUGHLIN;m;19950201;AUS;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;223,52;0,67;0,67;-1;2
518;378;Gabriele;DETTI;m;19940829;ITA;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;224,88;0,73;0,73;-1;3
519;452;Henning Bennet;MUHLLEITNER;m;19970715;GER;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;2,08;224,07;0,71;0,71;-3,08;4
520;353;Felix;AUBOECK;m;19961219;AUT;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;224,07;0,76;0,76;-1;5
521;500;Elijah;WINNINGTON;m;20000505;AUS;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;-1;-1;-1;-1;-1
522;477;Kieran;SMITH;m;20000520;USA;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;223,94;0,69;0,69;-1;7
523;398;Ahmed;HAFNAOUI;m;20021204;TUN;;143;20210725;JO 2021 TOKYO;50;400;Nage Libre;Finale;0;223,36;0,73;0,73;-1;8
596;2;David;AUBRY;m;19960101;FRA;MONTPELLIER METROPOLE NATATION;144;20210727;JO 2021 TOKYO;50;800;Nage Libre;Series;7,24;480,16;0,73;0,73;0,99;5
597;236;Louise;HANSSON;f;19961124;SWE;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,24;56,22;0,69;0,69;0,95;1
598;316;Torri;HUSKE;f;20021207;USA;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,22;55,73;0,64;0,64;0,94;2
599;313;Emma;MCKEON;f;19940524;AUS;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,21;55,72;0,73;0,73;1,04;3
600;312;Yufei;ZHANG;f;19980419;CHN;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,23;55,64;0,64;0,64;0,93;4
601;317;Sarah;SJOESTROEM;f;19930817;SWE;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,22;56,91;0,67;0,67;0,94;6
602;319;Margaret;MACNEIL;f;20000226;CAN;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,26;55,59;0,63;0,63;0,97;7
603;234;Anastasiya;SHKURDAI;f;20030103;BLR;;145;20210928;JO 2021 TOKYO;50;100;Papillon;Finale;43,22;57,05;0,64;0,64;0,95;8
604;278;Alberto;RAZZETTI;m;19990602;ITA;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;251,32;0,68;0,68;-1;2
605;309;Chase;KALISZ;m;19940307;USA;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;249,42;0,73;0,73;-1;3
606;476;Brendon;SMITH;m;20000704;AUS;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;250,38;0,66;0,66;-1;4
607;308;Lewis;CLAREBURT;m;19990704;NZL;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;251,22;0,68;0,68;-1;5
608;282;David;VERRASZTO;m;19880822;HUN;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;250,59;0,79;0,79;-1;6
609;305;Jay;LITHERLAND;m;19950824;USA;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;250,28;0,71;0,71;-1;7
610;279;Max;LITCHFIELD;m;19950304;GBR;;146;20210928;JO 2021 TOKYO;50;400;4 Nages;Finale;0;250,59;0,61;0,61;-1;8
611;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;7,55;53,1;0,5;0,5;0,62;4
612;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;8;53,21;0,5;0,5;0,59;5
613;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;18,95;61,59;0,5;0,5;0,55;3
614;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;11,41;62,92;0,5;0,5;0,61;3
615;9;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;11,35;61,57;0,5;0,5;0,66;5
616;335;Paul-Gabriel;BEDEL;m;19940101;FRA;CN MARSEILLE;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;8,01;55,35;0,5;0,5;0,7;3
617;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;8,05;54,46;0,5;0,5;0,62;5
618;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;1;20210319;GFT 2021 MARSEILLE;50;100;Dos;Series;4,77;54,78;0,5;0,5;0,62;3
619;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;6,89;31,89;0,6;0,6;0,82;6
620;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;6,65;32,08;0,6;0,6;0,82;3
621;337;Solène;GALLEGO;f;19950101;FRA;CANET 66 NATATION;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;8,41;31,92;0,6;0,6;0,94;3
622;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;10,01;28,31;0,6;0,6;0,97;3
623;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;9,96;28,45;0,6;0,6;0,99;6
624;339;Carl;AITKACI;m;20010101;FRA;ETOILES 92;2;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Series;6,3;28,51;0,6;0,6;0,99;3
625;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;3;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;6,31;22,42;0,6;0,6;0,98;4
626;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;3;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;15,35;21,87;0,6;0,6;1,04;4
627;339;Clément;MIGNON;m;19930101;FRA;CN MARSEILLE;3;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;15,35;22,51;0,6;0,6;1;5
628;3;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;3;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;15,33;22,66;0,6;0,6;1;8
629;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;4;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Series;6,75;25,77;0,6;0,6;0,96;4
630;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;4;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Series;6,84;26,56;0,6;0,6;0,87;3
631;340;Maty;NDOYE BROUARD;f;20040101;FRA;DAUPHINS D'ANNECY;4;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Series;6,83;27,44;0,6;0,6;0,9;2
632;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;4;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Series;6,57;25,91;0,6;0,6;0,91;4
633;341;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;4;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Series;9,31;27,15;0,6;0,6;0,9;6
634;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,75;62,47;0,5;0,5;0,62;1
635;9;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,59;62,15;0,6;0,6;0,76;2
636;202;Maaike;DE WAARD;f;19960101;NED;PAYS-BAS;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,71;61,56;0,5;0,5;0,58;3
637;226;Kira;TOUSSAINT;f;19940101;NED;PAYS-BAS;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,61;59,84;0,5;0,5;0,6;4
638;342;Simona;KUBOVA;f;19910101;CZE;RÉPUBLIQUE TCHÈQUE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,65;61,05;0,5;0,5;0,58;5
639;49;Michelle;COLEMAN;f;19930101;SWE;SUÈDE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,72;61,01;0,5;0,5;0,73;6
640;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,75;61,81;0,5;0,5;0,54;7
641;343;Caroline;PILHATSCH;f;19990101;AUT;AUTRICHE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;9,67;63,51;0,5;0,5;0,64;8
642;335;Paul-Gabriel;BEDEL;m;19940101;FRA;CN MARSEILLE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,29;55,46;0,5;0,5;0,72;1
643;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,33;54,6;0,5;0,5;0,64;2
644;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,37;54,33;0,5;0,5;0,64;3
645;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,31;53,19;0,5;0,5;0,59;4
646;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,27;52,97;0,5;0,5;0,56;5
647;344;Evangelos;MAKRYGIANNIS;m;20000101;GRE;GRÈCE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,3;54,17;0,5;0,5;0,62;6
648;220;Roman;MITYUKOV;m;20000101;SUI;GENÈVE NATATION 1885;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,25;54,52;0,5;0,5;0,58;7
649;38;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;5;20210319;GFT 2021 MARSEILLE;50;100;Dos;Finale;12,29;53,71;0,5;0,5;0,6;8
650;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,66;32,13;0,6;0,6;0,83;1
651;345;Lisa;MAMIE';f;19980101;SUI;RARI NANTES TORINO;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,77;31,52;0,6;0,6;0,88;2
652;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,71;31,89;0,6;0,6;0,82;3
653;346;Rosey;METZ;f;20010101;NED;WVZ ZOETERMEER;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,7;30,9;0,6;0,6;0,87;4
654;347;Kotryna;TETEREVKOVA;f;20020101;LTU;LITUANIE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,67;31,69;0,6;0,6;0,88;5
655;337;Solène;GALLEGO;f;19950101;FRA;CANET 66 NATATION;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,69;32,42;0,6;0,6;0,94;6
656;348;Tes;SCHOUTEN;f;20000101;NED;PAYS-BAS;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,69;31,91;0,6;0,6;0,92;7
657;349;Ana-Pinho;RODRIGUES;f;19940101;POR;ESCOLA DESPORTIVA DE VIANA;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;7,69;32,23;0,6;0,6;0,96;8
658;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,29;27,93;0,6;0,6;0,96;1
659;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,3;28,3;0,6;0,6;0,99;2
660;350;Christopher;ROTHBAUER;m;19980101;AUT;AUTRICHE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,28;27,9;0,6;0,6;0,98;3
661;199;Arno;KAMMINGA;m;19950101;NED;PAYS-BAS;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,29;27,45;0,6;0,6;1,01;4
662;351;Caba;SILADJI;m;19900101;SRB;SERBIE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,26;27,37;0,6;0,6;0,93;5
663;250;Andrius;SIDLAUSKAS;m;19970101;LTU;LITUANIE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,5;28,27;0,6;0,6;0,78;6
664;352;Valentin;BAYER;m;19990101;AUT;AUTRICHE;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,25;28,39;0,6;0,6;0,97;7
665;339;Carl;AITKACI;m;20010101;FRA;ETOILES 92;6;20210319;GFT 2021 MARSEILLE;50;50;Brasse;Finale;6,28;28,32;0,6;0,6;0,99;8
666;3;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,23;22,72;0,6;0,6;1;1
667;339;Clément;MIGNON;m;19930101;FRA;CN MARSEILLE;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,24;22,41;0,6;0,6;0,97;2
668;233;Thom;DE BOER;m;19910101;NED;DE DOLFIJN AMSTERDAM;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,27;22,44;0,6;0,6;0,97;3
669;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,23;21,72;0,6;0,6;1,02;4
670;353;Jesse;PUTS;m;19940101;NED;PAYS-BAS;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,2;22,23;0,6;0,6;1,01;5
671;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,23;22,43;0,6;0,6;1;6
672;354;Stan;PIJNENBURG;m;19960101;NED;PAYS-BAS;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,18;22,75;0,6;0,6;0,99;7
673;355;Kenzo;SIMONS;m;20010101;NED;PAYS-BAS;7;20210319;GFT 2021 MARSEILLE;50;50;Nage Libre;Finale;8,26;22,59;0,6;0,6;0,99;8
674;341;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,37;27,16;0,6;0,6;0,9;1
675;356;Kim;BUSCH;f;19980101;NED;PAYS-BAS;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,33;26,56;0,6;0,6;0,9;2
676;47;Femke;HEEMSKERK;f;19870101;NED;PAYS-BAS;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,29;26,23;0,6;0,6;0,86;3
677;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,2;25,47;0,6;0,6;0,95;4
678;43;Ranomi;KROMOWIDJOJO;f;19900101;NED;PAYS-BAS;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,27;25,59;0,6;0,6;0,86;5
679;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,24;26,36;0,6;0,6;0,92;6
680;357;Marrit;STEENBERGEN;f;20000101;NED;PAYS-BAS;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,37;27,06;0,6;0,6;0,86;7
681;340;Maty;NDOYE BROUARD;f;20040101;FRA;DAUPHINS D'ANNECY;8;20210319;GFT 2021 MARSEILLE;50;50;Papillon;Finale;10,37;27,6;0,6;0,6;0,88;8
682;358;Nicolas;VERMOREL;m;19990101;FRA;CN MARSEILLE;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,32;53,41;0,6;0,6;1,01;1
683;359;Clement;SECCHI;m;20000101;FRA;CN MARSEILLE;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,28;53,53;0,6;0,6;0,98;2
684;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,36;52,02;0,6;0,6;0,97;3
685;240;Noe;PONTI;m;20010101;SUI;NUOTO SPORT LOCARNO;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,39;51,89;0,6;0,6;0,96;4
686;213;Nyls;KORSTANJE;m;19990101;NED;PAYS-BAS;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,34;52,93;0,6;0,6;0,95;5
687;360;Jan;SEFL;m;19900101;CZE;RÉPUBLIQUE TCHÈQUE;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,31;52,92;0,6;0,6;1;6
688;361;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,3;53,74;0,6;0,6;0,97;7
689;28;Charles;RIHOUX;m;19980101;FRA;OLYMPIC NICE NATATION;9;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Finale;6,35;53,56;0,6;0,6;0,97;8
690;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;9,89;119,83;0,6;0,6;0,98;5
691;240;Noe;PONTI;m;20010101;SUI;NUOTO SPORT LOCARNO;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;9,95;122,07;0,6;0,6;0,96;6
692;362;Geoffrey;RENARD;m;19970101;FRA;DAUPHINS TOULOUSE OEC;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;9,88;124,15;0,6;0,6;0,91;6
693;363;Emmanuel;LIMOZIN;m;19960101;FRA;CN MARSEILLE;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;9,82;123,97;0,6;0,6;0,99;8
694;364;Ladislas;SALCZER;m;20000101;FRA;OLYMPIC NICE NATATION;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;8,1;125,2;0,6;0,6;0,83;1
695;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;8,12;121;0,6;0,6;0,93;2
696;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;8,13;118,97;0,6;0,6;0,9;3
697;366;Jeremy;DESPLANCHES;m;19940101;SUI;OLYMPIC NICE NATATION;10;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Finale;8,09;117,5;0,6;0,6;0,98;4
698;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;11;20210320;GFT 2021 MARSEILLE;50;50;Papillon;Series;3,4;23,43;0,6;0,6;0,97;4
699;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;11;20210320;GFT 2021 MARSEILLE;50;50;Papillon;Series;3,35;23,85;0,6;0,6;1;4
700;339;Clément;MIGNON;m;19930101;FRA;CN MARSEILLE;11;20210320;GFT 2021 MARSEILLE;50;50;Papillon;Series;8,91;24,11;0,6;0,6;0,98;4
701;367;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;11;20210320;GFT 2021 MARSEILLE;50;50;Papillon;Series;3,33;23,97;0,6;0,6;0,95;2
702;358;Nicolas;VERMOREL;m;19990101;FRA;CN MARSEILLE;11;20210320;GFT 2021 MARSEILLE;50;50;Papillon;Series;5,01;24,05;0,6;0,6;1;6
703;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;12;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Finale;14,45;55,24;0,6;0,6;0,96;1
704;49;Michelle;COLEMAN;f;19930101;SWE;SUÈDE;12;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Finale;14,55;54,86;0,6;0,6;0,94;2
